fips	Elevation	Incidence	weight	Cancer	plot_type	alpha	tooltip
06103	-0.35253	 20.5971	237	Lung	partial	0.576	<b>Tehama, CA</b><br><i>pop. 56039</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.0</td><td>8.0</td></tr><tr><td>education</td><td>12.6</td><td>5.7</td></tr><tr><td>elevation</td><td>0.2</td><td>4.4</td></tr><tr><td>no_lung</td><td>414.8</td><td>1.5</td></tr><tr><td>black</td><td>0.9</td><td>-1.2</td></tr></table>
06105	-0.36927	  8.9138	114	Lung	partial	0.291	<b>Trinity, CA</b><br><i>pop. 13022</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>58.1</td><td>16.8</td></tr><tr><td>education</td><td>19.5</td><td>2.7</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.6</td></tr><tr><td>no_lung</td><td>325.4</td><td>-3.1</td></tr></table>
06107	-0.65856	  5.7712	500	Lung	partial	1.000	<b>Tulare, CA</b><br><i>pop. 368021</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.0</td><td>5.5</td></tr><tr><td>elevation</td><td>0.1</td><td>4.7</td></tr><tr><td>black</td><td>2.0</td><td>-0.5</td></tr><tr><td>no_lung</td><td>356.6</td><td>-1.5</td></tr><tr><td>smoking</td><td>38.6</td><td>-11.3</td></tr></table>
06109	 0.57782	-11.5768	233	Lung	partial	0.570	<b>Tuolumne, CA</b><br><i>pop. 54501</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.5</td><td>12.9</td></tr><tr><td>no_lung</td><td>460.8</td><td>3.9</td></tr><tr><td>education</td><td>17.3</td><td>3.6</td></tr><tr><td>elevation</td><td>0.8</td><td>0.1</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr></table>
06111	-0.55222	  2.4900	500	Lung	partial	1.000	<b>Ventura, CA</b><br><i>pop. 753197</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.2</td><td>4.6</td></tr><tr><td>no_lung</td><td>401.4</td><td>0.8</td></tr><tr><td>black</td><td>2.4</td><td>-0.2</td></tr><tr><td>education</td><td>30.8</td><td>-2.2</td></tr><tr><td>smoking</td><td>39.9</td><td>-9.6</td></tr></table>
06113	-0.84706	 21.5887	411	Lung	partial	0.873	<b>Yolo, CA</b><br><i>pop. 168660</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.0</td><td>5.5</td></tr><tr><td>no_lung</td><td>387.9</td><td>0.1</td></tr><tr><td>black</td><td>2.6</td><td>-0.1</td></tr><tr><td>education</td><td>37.8</td><td>-5.3</td></tr><tr><td>smoking</td><td>35.9</td><td>-15.4</td></tr></table>
06115	-0.47922	 29.3407	245	Lung	partial	0.593	<b>Yuba, CA</b><br><i>pop. 60219</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>12.5</td><td>5.7</td></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>smoking</td><td>48.0</td><td>2.2</td></tr><tr><td>black</td><td>4.0</td><td>0.9</td></tr><tr><td>no_lung</td><td>378.4</td><td>-0.4</td></tr></table>
08001	 0.80704	  2.6148	500	Lung	partial	1.000	<b>Adams, CO</b><br><i>pop. 364111</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>20.3</td><td>2.3</td></tr><tr><td>smoking</td><td>47.0</td><td>0.8</td></tr><tr><td>black</td><td>3.5</td><td>0.6</td></tr><tr><td>no_lung</td><td>365.0</td><td>-1.0</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.0</td></tr></table>
08003	 1.33876	-22.0482	122	Lung	partial	0.314	<b>Alamosa, CO</b><br><i>pop. 14966</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>26.6</td><td>-0.4</td></tr><tr><td>no_lung</td><td>368.3</td><td>-0.9</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr><tr><td>smoking</td><td>41.0</td><td>-7.9</td></tr><tr><td>elevation</td><td>2.3</td><td>-11.0</td></tr></table>
08005	 0.98079	 -0.0950	500	Lung	partial	1.000	<b>Arapahoe, CO</b><br><i>pop. 490164</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>8.7</td><td>4.0</td></tr><tr><td>no_lung</td><td>361.0</td><td>-1.2</td></tr><tr><td>education</td><td>37.9</td><td>-5.3</td></tr><tr><td>smoking</td><td>42.4</td><td>-6.0</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.6</td></tr></table>
08013	 0.38997	  2.8187	500	Lung	partial	1.000	<b>Boulder, CO</b><br><i>pop. 291288</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>395.5</td><td>0.5</td></tr><tr><td>black</td><td>1.2</td><td>-1.0</td></tr><tr><td>smoking</td><td>44.5</td><td>-2.9</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.2</td></tr><tr><td>education</td><td>57.0</td><td>-13.6</td></tr></table>
08015	 1.52880	-18.7401	127	Lung	partial	0.328	<b>Chaffee, CO</b><br><i>pop. 16242</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.9</td><td>6.3</td></tr><tr><td>no_lung</td><td>386.2</td><td>0.0</td></tr><tr><td>black</td><td>1.7</td><td>-0.7</td></tr><tr><td>education</td><td>33.3</td><td>-3.3</td></tr><tr><td>elevation</td><td>2.5</td><td>-12.5</td></tr></table>
08029	 0.74481	 -2.3537	167	Lung	partial	0.426	<b>Delta, CO</b><br><i>pop. 27834</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.0</td><td>5.1</td></tr><tr><td>education</td><td>18.3</td><td>3.2</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>no_lung</td><td>353.1</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.5</td></tr></table>
08031	 1.28005	 -6.4171	500	Lung	partial	1.000	<b>Denver, CO</b><br><i>pop. 556013</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>12.1</td><td>6.3</td></tr><tr><td>no_lung</td><td>387.4</td><td>0.1</td></tr><tr><td>smoking</td><td>45.0</td><td>-2.2</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.2</td></tr><tr><td>education</td><td>40.1</td><td>-6.3</td></tr></table>
08041	 1.47418	-12.6886	500	Lung	partial	1.000	<b>El Paso, CO</b><br><i>pop. 516929</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>7.7</td><td>3.4</td></tr><tr><td>smoking</td><td>48.6</td><td>3.0</td></tr><tr><td>no_lung</td><td>404.7</td><td>1.0</td></tr><tr><td>education</td><td>34.9</td><td>-4.0</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.4</td></tr></table>
08043	 1.30934	 -7.6906	215	Lung	partial	0.532	<b>Fremont, CO</b><br><i>pop. 46145</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.8</td><td>9.0</td></tr><tr><td>education</td><td>16.2</td><td>4.1</td></tr><tr><td>black</td><td>5.5</td><td>1.9</td></tr><tr><td>no_lung</td><td>395.8</td><td>0.5</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.9</td></tr></table>
08045	 1.03536	 -1.4364	209	Lung	partial	0.521	<b>Garfield, CO</b><br><i>pop. 43791</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>24.4</td><td>0.5</td></tr><tr><td>no_lung</td><td>369.8</td><td>-0.8</td></tr><tr><td>smoking</td><td>45.6</td><td>-1.2</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>elevation</td><td>2.0</td><td>-9.1</td></tr></table>
08049	 1.53456	-12.5458	112	Lung	partial	0.283	<b>Grand, CO</b><br><i>pop. 12442</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.2</td><td>3.9</td></tr><tr><td>education</td><td>28.8</td><td>-1.4</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>no_lung</td><td>350.0</td><td>-1.8</td></tr><tr><td>elevation</td><td>2.8</td><td>-14.5</td></tr></table>
08051	 1.09941	 -1.2214	118	Lung	partial	0.302	<b>Gunnison, CO</b><br><i>pop. 13956</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>no_lung</td><td>333.2</td><td>-2.7</td></tr><tr><td>smoking</td><td>44.0</td><td>-3.5</td></tr><tr><td>education</td><td>45.8</td><td>-8.7</td></tr><tr><td>elevation</td><td>2.7</td><td>-13.7</td></tr></table>
08059	 0.60773	  0.1497	500	Lung	partial	1.000	<b>Jefferson, CO</b><br><i>pop. 528130</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>47.4</td><td>1.3</td></tr><tr><td>no_lung</td><td>376.3</td><td>-0.5</td></tr><tr><td>black</td><td>1.2</td><td>-1.0</td></tr><tr><td>education</td><td>39.3</td><td>-5.9</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.1</td></tr></table>
08067	 1.05929	 -2.8439	212	Lung	partial	0.526	<b>La Plata, CO</b><br><i>pop. 44981</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>47.5</td><td>1.5</td></tr><tr><td>no_lung</td><td>383.7</td><td>-0.1</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>education</td><td>40.6</td><td>-6.5</td></tr><tr><td>elevation</td><td>2.2</td><td>-10.4</td></tr></table>
08069	 0.41777	 -5.4081	500	Lung	partial	1.000	<b>Larimer, CO</b><br><i>pop. 251494</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>47.6</td><td>1.6</td></tr><tr><td>no_lung</td><td>380.8</td><td>-0.2</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.6</td><td>-5.9</td></tr><tr><td>education</td><td>42.5</td><td>-7.3</td></tr></table>
08071	 0.54223	  3.7710	123	Lung	partial	0.316	<b>Las Animas, CO</b><br><i>pop. 15207</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>19.3</td><td>2.8</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>smoking</td><td>45.1</td><td>-2.0</td></tr><tr><td>no_lung</td><td>297.3</td><td>-4.5</td></tr><tr><td>elevation</td><td>2.0</td><td>-8.9</td></tr></table>
08075	 0.76575	 -8.2895	143	Lung	partial	0.369	<b>Logan, CO</b><br><i>pop. 20504</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.9</td><td>3.4</td></tr><tr><td>education</td><td>18.0</td><td>3.3</td></tr><tr><td>no_lung</td><td>419.2</td><td>1.7</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr><tr><td>elevation</td><td>1.2</td><td>-3.2</td></tr></table>
08077	 0.48037	  0.4925	341	Lung	partial	0.763	<b>Mesa, CO</b><br><i>pop. 116255</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.5</td><td>7.2</td></tr><tr><td>education</td><td>25.4</td><td>0.1</td></tr><tr><td>no_lung</td><td>379.6</td><td>-0.3</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.0</td></tr></table>
08081	 1.33091	 -9.0755	115	Lung	partial	0.293	<b>Moffat, CO</b><br><i>pop. 13184</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.6</td><td>5.9</td></tr><tr><td>education</td><td>14.9</td><td>4.7</td></tr><tr><td>no_lung</td><td>410.9</td><td>1.3</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.4</td></tr></table>
08083	 1.00706	 -2.4714	154	Lung	partial	0.397	<b>Montezuma, CO</b><br><i>pop. 23830</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.5</td><td>2.9</td></tr><tr><td>no_lung</td><td>382.4</td><td>-0.1</td></tr><tr><td>education</td><td>26.5</td><td>-0.4</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>2.0</td><td>-8.8</td></tr></table>
08085	 0.87090	  4.3340	183	Lung	partial	0.463	<b>Montrose, CO</b><br><i>pop. 33432</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.3</td><td>1.5</td></tr><tr><td>smoking</td><td>46.2</td><td>-0.4</td></tr><tr><td>no_lung</td><td>361.8</td><td>-1.2</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.2</td></tr></table>
08087	 0.46403	 -3.2401	165	Lung	partial	0.422	<b>Morgan, CO</b><br><i>pop. 27171</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.6</td><td>4.8</td></tr><tr><td>no_lung</td><td>367.4</td><td>-0.9</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.9</td></tr><tr><td>smoking</td><td>42.6</td><td>-5.6</td></tr></table>
08089	 0.50265	 -7.4157	143	Lung	partial	0.367	<b>Otero, CO</b><br><i>pop. 20311</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.4</td><td>4.4</td></tr><tr><td>no_lung</td><td>380.4</td><td>-0.2</td></tr><tr><td>smoking</td><td>46.2</td><td>-0.4</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.6</td></tr></table>
08097	 1.43477	 -2.8082	122	Lung	partial	0.313	<b>Pitkin, CO</b><br><i>pop. 14872</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>391.9</td><td>0.3</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>smoking</td><td>40.0</td><td>-9.3</td></tr><tr><td>elevation</td><td>2.8</td><td>-14.3</td></tr><tr><td>education</td><td>59.7</td><td>-14.8</td></tr></table>
08099	 0.10451	 -4.9373	120	Lung	partial	0.308	<b>Prowers, CO</b><br><i>pop. 14483</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>18.3</td><td>3.2</td></tr><tr><td>no_lung</td><td>356.8</td><td>-1.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.4</td></tr><tr><td>smoking</td><td>43.0</td><td>-5.0</td></tr></table>
08101	 0.92531	-11.3529	376	Lung	partial	0.820	<b>Pueblo, CO</b><br><i>pop. 141472</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>20.9</td><td>2.1</td></tr><tr><td>no_lung</td><td>409.4</td><td>1.2</td></tr><tr><td>smoking</td><td>47.4</td><td>1.2</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.1</td></tr></table>
08105	 1.57227	-17.5273	111	Lung	partial	0.283	<b>Rio Grande, CO</b><br><i>pop. 12413</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>19.2</td><td>2.8</td></tr><tr><td>no_lung</td><td>375.6</td><td>-0.5</td></tr><tr><td>smoking</td><td>46.0</td><td>-0.8</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>2.5</td><td>-12.2</td></tr></table>
08107	 1.01465	 10.5646	143	Lung	partial	0.368	<b>Routt, CO</b><br><i>pop. 20393</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>371.5</td><td>-0.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>44.5</td><td>-3.0</td></tr><tr><td>education</td><td>45.6</td><td>-8.6</td></tr><tr><td>elevation</td><td>2.3</td><td>-11.2</td></tr></table>
08123	 0.43939	  8.6255	425	Lung	partial	0.895	<b>Weld, CO</b><br><i>pop. 180936</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>25.4</td><td>0.1</td></tr><tr><td>no_lung</td><td>363.5</td><td>-1.1</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-4.9</td></tr><tr><td>smoking</td><td>42.0</td><td>-6.4</td></tr></table>
16001	 0.04010	  4.9746	500	Lung	partial	1.000	<b>Ada, ID</b><br><i>pop. 300904</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>418.4</td><td>1.7</td></tr><tr><td>smoking</td><td>46.8</td><td>0.4</td></tr><tr><td>elevation</td><td>0.8</td><td>-0.3</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>education</td><td>35.0</td><td>-4.1</td></tr></table>
16005	 0.25882	 -6.7332	275	Lung	partial	0.649	<b>Bannock, ID</b><br><i>pop. 75565</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>27.3</td><td>-0.7</td></tr><tr><td>black</td><td>0.9</td><td>-1.2</td></tr><tr><td>smoking</td><td>45.5</td><td>-1.4</td></tr><tr><td>no_lung</td><td>349.5</td><td>-1.8</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.7</td></tr></table>
16011	 0.63773	 -7.4373	204	Lung	partial	0.510	<b>Bingham, ID</b><br><i>pop. 41735</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.9</td><td>4.2</td></tr><tr><td>no_lung</td><td>384.0</td><td>-0.1</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.5</td></tr><tr><td>smoking</td><td>42.8</td><td>-5.3</td></tr></table>
16013	 0.69567	 -8.2163	138	Lung	partial	0.355	<b>Blaine, ID</b><br><i>pop. 18991</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>375.1</td><td>-0.5</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>41.9</td><td>-6.7</td></tr><tr><td>education</td><td>43.2</td><td>-7.6</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.3</td></tr></table>
16017	 0.04545	-13.0708	192	Lung	partial	0.483	<b>Bonner, ID</b><br><i>pop. 36835</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.9</td><td>13.5</td></tr><tr><td>no_lung</td><td>414.5</td><td>1.5</td></tr><tr><td>education</td><td>22.5</td><td>1.4</td></tr><tr><td>elevation</td><td>0.8</td><td>-0.1</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr></table>
16019	 0.52390	-14.3865	287	Lung	partial	0.671	<b>Bonneville, ID</b><br><i>pop. 82522</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>381.3</td><td>-0.2</td></tr><tr><td>education</td><td>26.2</td><td>-0.2</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>smoking</td><td>44.0</td><td>-3.6</td></tr><tr><td>elevation</td><td>1.5</td><td>-4.8</td></tr></table>
16027	 0.14150	 -5.1065	363	Lung	partial	0.798	<b>Canyon, ID</b><br><i>pop. 131441</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.7</td><td>3.9</td></tr><tr><td>no_lung</td><td>410.8</td><td>1.3</td></tr><tr><td>smoking</td><td>47.2</td><td>1.0</td></tr><tr><td>elevation</td><td>0.8</td><td>0.2</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
16031	 0.06625	 -4.1002	146	Lung	partial	0.377	<b>Cassia, ID</b><br><i>pop. 21416</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.7</td><td>4.3</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr><tr><td>no_lung</td><td>308.7</td><td>-3.9</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.2</td></tr><tr><td>smoking</td><td>37.4</td><td>-13.2</td></tr></table>
16043	 0.69744	-32.8845	109	Lung	partial	0.275	<b>Fremont, ID</b><br><i>pop. 11819</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>19.8</td><td>2.5</td></tr><tr><td>smoking</td><td>47.9</td><td>2.0</td></tr><tr><td>no_lung</td><td>381.2</td><td>-0.2</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.6</td><td>-5.8</td></tr></table>
16045	 0.14264	  3.4628	123	Lung	partial	0.316	<b>Gem, ID</b><br><i>pop. 15181</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.8</td><td>9.1</td></tr><tr><td>education</td><td>12.6</td><td>5.7</td></tr><tr><td>no_lung</td><td>410.0</td><td>1.3</td></tr><tr><td>elevation</td><td>0.8</td><td>0.2</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr></table>
16047	 0.63695	  3.3875	119	Lung	partial	0.304	<b>Gooding, ID</b><br><i>pop. 14155</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>11.5</td><td>6.1</td></tr><tr><td>no_lung</td><td>420.4</td><td>1.8</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.0</td></tr><tr><td>smoking</td><td>42.2</td><td>-6.2</td></tr></table>
16049	 0.00628	 -8.8075	125	Lung	partial	0.320	<b>Idaho, ID</b><br><i>pop. 15511</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>53.7</td><td>10.4</td></tr><tr><td>education</td><td>12.3</td><td>5.8</td></tr><tr><td>black</td><td>0.1</td><td>-1.7</td></tr><tr><td>no_lung</td><td>345.8</td><td>-2.0</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.4</td></tr></table>
16051	 0.82768	-13.4280	138	Lung	partial	0.356	<b>Jefferson, ID</b><br><i>pop. 19155</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>17.8</td><td>3.4</td></tr><tr><td>no_lung</td><td>399.5</td><td>0.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.1</td></tr><tr><td>smoking</td><td>38.9</td><td>-11.0</td></tr></table>
16053	 0.69789	  0.3206	135	Lung	partial	0.349	<b>Jerome, ID</b><br><i>pop. 18342</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>12.1</td><td>5.9</td></tr><tr><td>no_lung</td><td>421.0</td><td>1.8</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.2</td><td>-2.7</td></tr><tr><td>smoking</td><td>44.0</td><td>-3.5</td></tr></table>
